"Date Opened","Time Opened","Opening Price","Legs","Premium","Closing Price","Date Closed","Time Closed","Avg. Closing Cost","Reason For Close","P/L","P/L %","No. of Contracts","Funds at Close","Margin Req.","Underlying","Strategy","Opening Commissions + Fees","Closing Commissions + Fees","Gap","Movement","Max Profit","Max Loss"
"2026-03-31","10:04:00",6446.37,"1 Apr 7 6255 P STO 27.20",2690,6426.52,"2026-03-31","10:44:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,983683.8,115064.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,50.49,5.2,-12.27
"2026-03-31","10:03:00",6450.71,"1 Apr 7 6585 C STO 27.65",2735,6472.17,"2026-03-31","12:40:00",3040,"Stop Loss",-309.8,-11.327239488117002,1,965131,115585.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,54.83,34.19,-14.99
"2026-03-31","10:03:00",6450.71,"1 Apr 7 6260 P STO 27.40",2710,6435.95,"2026-03-31","10:10:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,992488,115585.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,54.83,0,-10.15
"2026-03-31","10:02:00",6451.76,"1 Apr 7 6590 C STO 26.45",2615,6472.17,"2026-03-31","12:40:00",2910,"Stop Loss",-299.8,-11.464627151051626,1,965440.8,115211.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,55.88,35.18,-13.58
"2026-03-31","10:02:00",6451.76,"1 Apr 7 6260 P STO 27.25",2695,6435.95,"2026-03-31","10:10:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,992797.8,115211.2,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,55.88,0,-10.76
"2026-03-31","10:01:00",6452.7,"1 Apr 7 6590 C STO 26.40",2610,6472.17,"2026-03-31","12:40:00",2905,"Stop Loss",-299.8,-11.486590038314176,1,968458.8,115324,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,56.82,35.06,-13.79
"2026-03-31","10:01:00",6452.7,"1 Apr 7 6260 P STO 26.95",2665,6437.26,"2026-03-31","10:09:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,993407.4,115324,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,56.82,0,-10.88
"2026-03-31","10:00:00",6450.47,"1 Apr 7 6590 C STO 26.45",2615,6472.17,"2026-03-31","12:40:00",2910,"Stop Loss",-299.8,-11.464627151051626,1,967254.6,115056.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,54.59,35.18,-13.58
"2026-03-31","10:00:00",6450.47,"1 Apr 7 6260 P STO 26.85",2655,6437.26,"2026-03-31","10:09:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,993102.6,115056.4,"SPX","02 10:00 - 10:20 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,54.59,0,-11.3
"2026-03-31","09:59:00",6447.66,"1 Apr 7 6585 C STO 26.85",2655,6472.17,"2026-03-31","12:40:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,968154,115219.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.78,32.2,-18.46
"2026-03-31","09:59:00",6447.66,"1 Apr 7 6255 P STO 26.65",2635,6430.53,"2026-03-31","10:43:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,986716.8,115219.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.78,3.23,-11.57
"2026-03-31","09:58:00",6440.87,"1 Apr 7 6250 P STO 27.05",2675,6423.91,"2026-03-31","10:46:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,981860,114904.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.99,7.66,-11.03
"2026-03-31","09:58:00",6440.87,"1 Apr 7 6580 C STO 26.60",2630,6450.47,"2026-03-31","10:00:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,993712.2,114904.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.99,0,-12.36
"2026-03-31","09:57:00",6442.95,"1 Apr 7 6250 P STO 26.75",2645,6426.52,"2026-03-31","10:44:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,984593.2,115154,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.07,6.62,-10.78
"2026-03-31","09:57:00",6442.95,"1 Apr 7 6580 C STO 26.85",2655,6450.47,"2026-03-31","10:00:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,994012,115154,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,47.07,0,-11.3
"2026-03-31","09:56:00",6447.05,"1 Apr 7 6585 C STO 26.60",2630,6472.17,"2026-03-31","12:40:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,966655,115146,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.17,31.56,-19.58
"2026-03-31","09:56:00",6447.05,"1 Apr 7 6255 P STO 26.90",2660,6430.53,"2026-03-31","10:43:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,987321.4,115146,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,51.17,4.14,-10.53
"2026-03-31","09:55:00",6448.52,"1 Apr 7 6585 C STO 27.20",2690,6472.17,"2026-03-31","12:40:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,966350.2,115322.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.64,33.09,-16.91
"2026-03-31","09:55:00",6448.52,"1 Apr 7 6255 P STO 26.85",2655,6430.53,"2026-03-31","10:43:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,987016.6,115322.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,52.64,3.95,-10.73
"2026-03-31","09:54:00",6445.45,"1 Apr 7 6585 C STO 26.50",2620,6472.17,"2026-03-31","12:40:00",2915,"Stop Loss",-299.8,-11.442748091603054,1,967554.4,114954,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.57,31.3,-20.04
"2026-03-31","09:54:00",6445.45,"1 Apr 7 6255 P STO 27.10",2680,6426.52,"2026-03-31","10:44:00",2980,"Stop Loss",-304.8,-11.373134328358208,1,984893,114954,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,49.57,4.85,-12.69
"2026-03-31","09:53:00",6440.72,"1 Apr 7 6250 P STO 27.15",2685,6423.91,"2026-03-31","10:46:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,982164.8,114886.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.84,8.01,-10.61
"2026-03-31","09:53:00",6440.72,"1 Apr 7 6580 C STO 26.65",2635,6450.47,"2026-03-31","10:00:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,994316.8,114886.4,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,44.84,0,-12.14
"2026-03-31","09:52:00",6441.65,"1 Apr 7 6250 P STO 26.90",2660,6426.52,"2026-03-31","10:44:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,985197.8,114998,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,45.77,7.14,-10.15
"2026-03-31","09:52:00",6441.65,"1 Apr 7 6580 C STO 27.00",2670,6450.47,"2026-03-31","10:00:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,994916.4,114998,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,45.77,0.37,-10.67
"2026-03-31","09:51:00",6439.36,"1 Apr 7 6250 P STO 27.30",2700,6423.91,"2026-03-31","10:46:00",3000,"Stop Loss",-304.8,-11.28888888888889,1,981555.2,114723.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.48,8.52,-10
"2026-03-31","09:51:00",6439.36,"1 Apr 7 6580 C STO 26.50",2620,6450.47,"2026-03-31","10:00:00",2915,"Stop Loss",-299.8,-11.442748091603054,1,994616.6,114723.2,"SPX","01 9:51 - 9:59 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,43.48,0,-12.79
"2026-03-31","09:50:00",6442.79,"1 Apr 7 6585 C STO 26.40",2610,6472.17,"2026-03-31","12:40:00",2905,"Stop Loss",-299.8,-11.486590038314176,1,966954.8,114634.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.91,31.03,-20.5
"2026-03-31","09:50:00",6442.79,"1 Apr 7 6250 P STO 26.80",2650,6426.52,"2026-03-31","10:44:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,984293.4,114634.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,46.91,6.79,-10.57
"2026-03-31","09:49:00",6433,"1 Apr 7 6245 P STO 27.40",2710,6418.52,"2026-03-31","10:50:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,976398.6,114460,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,37.12,11.62,-10.33
"2026-03-31","09:49:00",6433,"1 Apr 7 6575 C STO 26.70",2640,6442.79,"2026-03-31","09:50:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,996440.4,114460,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,37.12,0,-10.23
"2026-03-31","09:48:00",6431.92,"1 Apr 7 6240 P STO 26.85",2655,6415.81,"2026-03-31","10:51:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,976093.8,114330.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,36.04,12.62,-10.36
"2026-03-31","09:48:00",6431.92,"1 Apr 7 6575 C STO 26.55",2625,6442.79,"2026-03-31","09:50:00",2920,"Stop Loss",-299.8,-11.420952380952382,1,995830.8,114330.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,36.04,0,-10.86
"2026-03-31","09:47:00",6431.33,"1 Apr 7 6240 P STO 27.05",2675,6413.16,"2026-03-31","10:52:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,975789,114759.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,35.45,13.27,-11.78
"2026-03-31","09:47:00",6431.33,"1 Apr 7 6570 C STO 27.70",2740,6442.79,"2026-03-31","09:50:00",3045,"Stop Loss",-309.8,-11.306569343065693,1,995221.2,114759.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,35.45,0,-12.23
"2026-03-31","09:46:00",6426.31,"1 Apr 7 6235 P STO 26.85",2655,6410.34,"2026-03-31","10:54:00",2955,"Stop Loss",-304.8,-11.480225988700566,1,975179.4,114157.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,30.43,15.44,-10.92
"2026-03-31","09:46:00",6426.31,"1 Apr 7 6570 C STO 26.45",2615,6442.79,"2026-03-31","09:50:00",2910,"Stop Loss",-299.8,-11.464627151051626,1,995531,114157.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,30.43,0,-17.59
"2026-03-31","09:45:00",6417.69,"1 Apr 7 6225 P STO 26.85",2655,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1600.2,60.27118644067797,1,972265.2,114122.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.81,62.52,-9.42
"2026-03-31","09:45:00",6417.69,"1 Apr 7 6560 C STO 26.80",2650,6426.31,"2026-03-31","09:46:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,999183.6,114122.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.81,0,-11.13
"2026-03-31","09:44:00",6424.47,"1 Apr 7 6235 P STO 27.25",2695,6406.18,"2026-03-31","10:56:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,974874.6,114436.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,28.59,16.7,-13.91
"2026-03-31","09:44:00",6424.47,"1 Apr 7 6565 C STO 26.75",2645,6431.33,"2026-03-31","09:47:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,997659.6,114436.4,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,28.59,3.97,-10.4
"2026-03-31","09:43:00",6427.09,"1 Apr 7 6235 P STO 27.00",2670,6410.34,"2026-03-31","10:54:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,975484.2,114750.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,31.21,15.92,-10.3
"2026-03-31","09:43:00",6427.09,"1 Apr 7 6565 C STO 27.70",2740,6442.79,"2026-03-31","09:50:00",3045,"Stop Loss",-309.8,-11.306569343065693,1,996740.2,114750.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,31.21,7.3,-18.8
"2026-03-31","09:42:00",6423.44,"1 Apr 7 6230 P STO 26.70",2640,6406.18,"2026-03-31","10:56:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,974574.8,114312.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,27.56,17.61,-12.69
"2026-03-31","09:42:00",6423.44,"1 Apr 7 6565 C STO 27.25",2695,6433,"2026-03-31","09:49:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,997354.8,114312.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,27.56,5.75,-10.2
"2026-03-31","09:41:00",6425.69,"1 Apr 7 6230 P STO 26.75",2645,6406.18,"2026-03-31","10:56:00",2940,"Stop Loss",-299.8,-11.334593572778829,1,973970.2,114582.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,29.81,17.77,-12.48
"2026-03-31","09:41:00",6425.69,"1 Apr 7 6565 C STO 27.60",2730,6442.79,"2026-03-31","09:50:00",3035,"Stop Loss",-309.8,-11.347985347985349,1,996130.6,114582.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,29.81,6.96,-19.23
"2026-03-31","09:40:00",6422.66,"1 Apr 7 6230 P STO 27.20",2690,6406.18,"2026-03-31","10:56:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,974270,114219.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,26.78,19.14,-10.59
"2026-03-31","09:40:00",6422.66,"1 Apr 7 6565 C STO 27.30",2700,6433,"2026-03-31","09:49:00",3000,"Stop Loss",-304.8,-11.28888888888889,1,997050,114219.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,26.78,5.93,-10
"2026-03-31","09:39:00",6417.4,"1 Apr 7 6225 P STO 27.35",2705,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1650.2,61.00554528650647,1,962529,114088,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.52,63.22,-7.39
"2026-03-31","09:39:00",6417.4,"1 Apr 7 6560 C STO 27.40",2710,6431.33,"2026-03-31","09:47:00",3015,"Stop Loss",-309.8,-11.431734317343174,1,998873.8,114088,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.52,1.11,-13.65
"2026-03-31","09:38:00",6417.81,"1 Apr 7 6225 P STO 27.10",2680,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1625.2,60.64179104477611,1,964154.2,114137.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.93,62.87,-8.4
"2026-03-31","09:38:00",6417.81,"1 Apr 7 6560 C STO 27.15",2685,6431.33,"2026-03-31","09:47:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,998569,114137.2,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.93,0.19,-14.71
"2026-03-31","09:37:00",6415.7,"1 Apr 7 6225 P STO 27.15",2685,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1630.2,60.71508379888269,1,965784.4,113884,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,19.82,62.94,-8.19
"2026-03-31","09:37:00",6415.7,"1 Apr 7 6560 C STO 26.90",2660,6426.31,"2026-03-31","09:46:00",2960,"Stop Loss",-304.8,-11.458646616541355,1,999788.2,113884,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,19.82,0,-10.71
"2026-03-31","09:36:00",6416.93,"1 Apr 7 6225 P STO 27.05",2675,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1620.2,60.56822429906542,1,967404.6,114031.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.05,62.8,-8.6
"2026-03-31","09:36:00",6416.93,"1 Apr 7 6560 C STO 26.95",2665,6426.31,"2026-03-31","09:46:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,999483.4,114031.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,21.05,0,-10.51
"2026-03-31","09:35:00",6421.38,"1 Apr 7 6230 P STO 27.00",2670,6406.18,"2026-03-31","10:56:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,973665.4,114065.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,25.5,18.54,-11.42
"2026-03-31","09:35:00",6421.38,"1 Apr 7 6565 C STO 26.80",2650,6431.33,"2026-03-31","09:47:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,998269.2,114065.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,25.5,4.15,-10.19
"2026-03-31","09:34:00",6415.85,"1 Apr 7 6225 P STO 26.75",2645,6526.58,"2026-03-31","15:45:00",1050,"Exited at Specified Time",1590.2,60.12098298676749,1,968994.8,113902,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,19.97,62.38,-9.83
"2026-03-31","09:34:00",6415.85,"1 Apr 7 6560 C STO 26.60",2630,6425.69,"2026-03-31","09:41:00",2925,"Stop Loss",-299.8,-11.399239543726235,1,1000093,113902,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,19.97,0,-10.65
"2026-03-31","09:33:00",6408.83,"1 Apr 7 6220 P STO 27.25",2695,6526.58,"2026-03-31","15:45:00",1020,"Exited at Specified Time",1670.2,61.97402597402597,1,970665,113559.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,12.95,64.19,-4.45
"2026-03-31","09:33:00",6408.83,"1 Apr 7 6555 C STO 26.55",2625,6421.38,"2026-03-31","09:35:00",2920,"Stop Loss",-299.8,-11.420952380952382,1,1000392.8,113559.6,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,12.95,0,-13.52
"2026-03-31","09:32:00",6418.49,"1 Apr 7 6230 P STO 27.20",2690,6406.18,"2026-03-31","10:56:00",2990,"Stop Loss",-304.8,-11.330855018587362,1,973360.6,114218.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,22.61,19.14,-10.59
"2026-03-31","09:32:00",6418.49,"1 Apr 7 6560 C STO 27.50",2720,6431.33,"2026-03-31","09:47:00",3025,"Stop Loss",-309.8,-11.389705882352942,1,997959.4,114218.8,"SPX","00 9:30 - 9:50 - 7DTE IC  .1x EOD Close",2.4,2.4,52.16,22.61,7.17,-13.24
"2026-03-30","10:40:00",6382.73,"1 Apr 6 6175 P STO 27.35",2705,6359.12,"2026-03-30","13:23:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,975681,111427.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-20.64,16.08,-10.72
"2026-03-30","10:40:00",6382.73,"1 Apr 6 6545 C STO 27.25",2695,6394.21,"2026-03-30","10:58:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,993624.2,111427.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-20.64,5.94,-10.39
"2026-03-30","10:39:00",6383.8,"1 Apr 6 6175 P STO 27.05",2675,6361.05,"2026-03-30","13:22:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,977225,111556,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-19.57,15.14,-10.65
"2026-03-30","10:39:00",6383.8,"1 Apr 6 6545 C STO 27.45",2715,6398.57,"2026-03-30","10:59:00",3020,"Stop Loss",-309.8,-11.410681399631677,1,989077.2,111556,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-19.57,6.63,-12.89
"2026-03-30","10:38:00",6382.14,"1 Apr 6 6175 P STO 27.35",2705,6359.12,"2026-03-30","13:23:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,975990.8,111356.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-21.23,16.08,-10.72
"2026-03-30","10:38:00",6382.14,"1 Apr 6 6545 C STO 27.35",2705,6398.57,"2026-03-30","10:59:00",3010,"Stop Loss",-309.8,-11.45286506469501,1,989387,111356.8,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-21.23,6.28,-13.31
"2026-03-30","10:37:00",6379.85,"1 Apr 6 6170 P STO 27.05",2675,6354.56,"2026-03-30","13:32:00",2975,"Stop Loss",-304.8,-11.394392523364488,1,971428.8,111082,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-23.52,17.76,-12.52
"2026-03-30","10:37:00",6379.85,"1 Apr 6 6545 C STO 26.95",2665,6394.21,"2026-03-30","10:58:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,993929,111082,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-23.52,4.88,-11.63
"2026-03-30","10:36:00",6378.08,"1 Apr 6 6165 P STO 26.65",2635,6354.56,"2026-03-30","13:32:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,971733.6,110869.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-25.29,18.79,-10.82
"2026-03-30","10:36:00",6378.08,"1 Apr 6 6545 C STO 26.50",2620,6390.32,"2026-03-30","10:57:00",2915,"Stop Loss",-299.8,-11.442748091603054,1,994538.6,110869.6,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-25.29,3.24,-11.45
"2026-03-30","10:35:00",6383.56,"1 Apr 6 6175 P STO 27.15",2685,6361.05,"2026-03-30","13:22:00",2985,"Stop Loss",-304.8,-11.351955307262571,1,977529.8,111527.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-19.81,15.46,-10.24
"2026-03-30","10:35:00",6383.56,"1 Apr 6 6545 C STO 27.55",2725,6398.57,"2026-03-30","10:59:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,989696.8,111527.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-19.81,6.97,-12.48
"2026-03-30","10:34:00",6385.05,"1 Apr 6 6175 P STO 26.95",2665,6361.05,"2026-03-30","13:22:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,977834.6,111206,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-18.32,14.82,-11.07
"2026-03-30","10:34:00",6385.05,"1 Apr 6 6550 C STO 26.55",2625,6398.57,"2026-03-30","10:59:00",2920,"Stop Loss",-299.8,-11.420952380952382,1,990006.6,111206,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-18.32,8.19,-11.24
"2026-03-30","10:33:00",6385.21,"1 Apr 6 6175 P STO 26.95",2665,6361.05,"2026-03-30","13:22:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,978139.4,111225.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-18.16,14.82,-11.07
"2026-03-30","10:33:00",6385.21,"1 Apr 6 6550 C STO 26.65",2635,6398.57,"2026-03-30","10:59:00",2930,"Stop Loss",-299.8,-11.377609108159394,1,990306.4,111225.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-18.16,8.54,-10.82
"2026-03-30","10:32:00",6386.85,"1 Apr 6 6175 P STO 26.70",2640,6363.43,"2026-03-30","13:17:00",2935,"Stop Loss",-299.8,-11.356060606060607,1,979663.4,111422,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-16.52,14.02,-10.42
"2026-03-30","10:32:00",6386.85,"1 Apr 6 6550 C STO 26.95",2665,6399.65,"2026-03-30","11:00:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,987553.2,111422,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-16.52,9.57,-10.51
"2026-03-30","10:31:00",6386.37,"1 Apr 6 6175 P STO 27.00",2670,6361.05,"2026-03-30","13:22:00",2970,"Stop Loss",-304.8,-11.415730337078651,1,978444.2,111364.4,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-17,14.98,-10.86
"2026-03-30","10:31:00",6386.37,"1 Apr 6 6550 C STO 26.95",2665,6399.65,"2026-03-30","11:00:00",2965,"Stop Loss",-304.8,-11.437148217636024,1,987858,111364.4,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-17,9.57,-10.51
"2026-03-30","10:30:00",6382.31,"1 Apr 6 6170 P STO 26.80",2650,6357.92,"2026-03-30","13:28:00",2945,"Stop Loss",-299.8,-11.313207547169812,1,975076.4,111377.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-21.06,16.98,-10.57
"2026-03-30","10:30:00",6382.31,"1 Apr 6 6545 C STO 27.55",2725,6398.57,"2026-03-30","10:59:00",3030,"Stop Loss",-309.8,-11.368807339449543,1,990606.2,111377.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-21.06,6.97,-12.48
"2026-03-30","10:29:00",6381.01,"1 Apr 6 6170 P STO 27.25",2695,6354.56,"2026-03-30","13:32:00",2995,"Stop Loss",-304.8,-11.309833024118738,1,972033.4,111221.2,"SPX","03 10:21 - 10:40 - 7DTE IC  .1x EOD Close",2.4,2.4,34.52,-22.36,18.37,-11.69
